  AA,01/10/2015,1312,N003AA,MIA,6:15,6:42,168,188,27,6:57,15,27,0,20,0,0
  AA,01/10/2015,1352,N569AA,ORD,8:44,9:11,76,62,27,9:23,12,0,0,0,0,0
  AA,01/10/2015,1399,N4XEAA,DFW,16:27,16:28,117,132,1,16:37,9,0,0,16,0,0
  AA,01/10/2015,1567,N4XVAA,LAX,8:00,8:09,255,240,9,8:28,19,0,0,0,0,0
  AA,01/10/2015,1697,N018AA,MIA,16:40,16:35,165,158,-5,16:47,12,0,0,0,0,0
  AA,01/10/2015,2367,N4UBAA,DFW,18:53,18:47,113,100,-6,18:55,8,0,0,0,0,0
  AA,01/11/2015,96,N4UBAA,DFW,10:38,10:27,117,112,-11,10:36,9,0,0,0,0,0
  AA,01/11/2015,166,N4XXAA,DFW,14:44,16:07,111,105,83,16:17,10,77,0,0,0,0
  AA,01/11/2015,323,N473AA,DFW,9:01,8:55,117,106,-6,9:04,9,0,0,0,0,0
  AA,01/11/2015,326,N4XMAA,DFW,12:37,12:43,113,116,6,12:56,13,0,0,0,0,0
  AA,01/11/2015,1141,N558AA,DFW,8:00,7:55,115,138,-5,8:21,26,0,0,18,0,0
  AA,01/11/2015,1199,N477AA,ORD,7:30,7:22,79,75,-8,7:46,24,0,0,0,0,0
  AA,01/11/2015,1312,N002AA,MIA,6:15,6:07,168,166,-8,6:19,12,0,0,0,0,0
  AA,01/11/2015,1352,N505AA,ORD,8:30,8:24,77,71,-6,8:44,20,0,0,0,0,0
  AA,01/11/2015,1399,N482AA,DFW,16:27,16:27,117,124,0,16:50,23,0,0,0,0,0
  AA,01/11/2015,1567,N472AA,LAX,8:00,7:56,255,235,-4,8:10,14,0,0,0,0,0
  AA,01/11/2015,1686,N4XVAA,LAX,12:21,12:17,257,228,-4,12:26,9,0,0,0,0,0
  AA,01/11/2015,1697,N019AA,MIA,16:40,16:52,165,170,12,17:08,16,0,0,5,0,12
  AA,01/11/2015,2367,N586AA,DFW,18:53,19:36,113,101,43,19:46,10,0,0,0,0,31
  AA,01/12/2015,96,N4XGAA,DFW,10:38,10:37,117,110,-1,10:46,9,0,0,0,0,0
  AA,01/12/2015,166,N475AA,DFW,14:44,14:42,111,106,-2,14:53,11,0,0,0,0,0
  AA,01/12/2015,323,N553AA,DFW,9:01,8:53,117,111,-8,9:03,10,0,0,0,0,0
  AA,01/12/2015,326,N481AA,DFW,12:37,12:31,113,120,-6,12:40,9,0,0,0,0,0
  AA,01/12/2015,375,N4YAAA,DFW,6:05,5:58,118,110,-7,6:14,16,0,0,0,0,0
  AA,01/12/2015,1141,N4XVAA,DFW,8:00,7:52,115,124,-8,8:18,26,0,0,0,0,0
  AA,01/12/2015,1199,N573AA,ORD,7:30,7:18,79,81,-12,7:31,13,0,0,0,0,0
  AA,01/12/2015,1312,N003AA,MIA,6:15,6:20,168,201,5,7:01,41,0,0,38,0,0
  AA,01/12/2015,1352,N4YPAA,ORD,8:30,8:23,77,81,-7,8:47,24,0,0,0,0,0
  AA,01/12/2015,1399,N582AA,DFW,16:27,16:28,117,116,1,16:40,12,0,0,0,0,0
  AA,01/12/2015,1567,N578AA,LAX,8:00,7:53,255,239,-7,8:05,12,0,0,0,0,0
  AA,01/12/2015,1686,N472AA,LAX,12:21,12:19,257,243,-2,12:30,11,0,0,0,0,0
  AA,01/12/2015,1697,N019AA,MIA,16:40,17:19,165,163,39,17:30,11,37,0,0,0,0
  AA,01/12/2015,2367,N478AA,DFW,18:53,19:41,113,124,48,20:02,21,48,0,11,0,0
  AA,01/13/2015,96,N561AA,DFW,10:38,10:30,117,105,-8,10:41,11,0,0,0,0,0
  AA,01/13/2015,166,N4WLAA,DFW,14:44,14:42,111,119,-2,14:57,15,0,0,0,0,0
  AA,01/13/2015,323,N564AA,DFW,9:01,8:52,117,119,-9,9:07,15,0,0,0,0,0
  AA,01/13/2015,326,N473AA,DFW,12:37,12:31,113,106,-6,12:40,9,0,0,0,0,0
  AA,01/13/2015,375,N4XFAA,DFW,6:05,5:57,118,124,-8,6:24,27,0,0,0,0,0
  AA,01/13/2015,1141,N566AA,DFW,8:00,8:12,115,130,12,8:38,26,12,0,15,0,0
  AA,01/13/2015,1199,N565AA,ORD,7:30,7:25,79,103,-5,8:03,38,0,0,19,0,0
  AA,01/13/2015,1312,N007AA,MIA,6:15,6:18,168,167,3,6:31,13,0,0,0,0,0
  AA,01/13/2015,1352,N472AA,ORD,8:30,8:26,77,89,-4,8:55,29,0,0,0,0,0
  AA,01/13/2015,1399,N480AA,DFW,16:27,16:23,117,113,-4,16:35,12,0,0,0,0,0
  AA,01/13/2015,1567,N4XJAA,LAX,8:00,7:54,255,245,-6,8:07,13,0,0,0,0,0
  AA,01/13/2015,1686,N4XKAA,LAX,12:21,12:15,257,230,-6,12:26,11,0,0,0,0,0
  AA,01/13/2015,1697,N017AA,MIA,16:40,16:31,165,160,-9,16:45,14,0,0,0,0,0
